S No.;Date;App Name;Usage (in Seconds);Launch Count;is Monitoring;is SystemApp;Package Name
1802;2020/03/20;DigiD;138;2;Yes;No;nl.rijksoverheid.digid.pub
1803;2020/03/19;System UI;48;28;No;Yes;com.android.systemui
1804;2020/03/20;EL PAÍS;1386;27;Yes;No;com.elpais.elpais
1805;2020/03/21;EL PAÍS;249;3;Yes;No;com.elpais.elpais
1806;2020/03/18;System UI;2;2;No;Yes;com.android.systemui
1807;2020/03/18;EL PAÍS;404;9;Yes;No;com.elpais.elpais
1808;2020/03/19;EL PAÍS;599;6;Yes;No;com.elpais.elpais
1809;2020/03/18;LinkedIn (Uninstalled);660;41;Yes;No;com.linkedin.android
1810;2020/03/20;Xiaomi Cloud;30;3;No;Yes;com.miui.cloudservice
1811;2020/03/19;LinkedIn (Uninstalled);1768;53;Yes;No;com.linkedin.android
1812;2020/03/20;Contacts and dialer;37;2;Yes;No;com.android.contacts
1813;2020/03/24;Google Play Store;17;3;Yes;No;com.android.vending
1814;2020/03/24;Package installer;46;1;No;Yes;com.miui.global.packageinstaller
1815;2020/03/22;Gallery;6;2;Yes;No;com.miui.gallery
1816;2020/03/23;Gallery;5;1;Yes;No;com.miui.gallery
1817;2020/03/24;Tinder (Uninstalled);35;1;Yes;No;com.tinder
1818;2020/03/22;LinkedIn (Uninstalled);833;45;Yes;No;com.linkedin.android
1819;2020/03/22;Instagram;808;16;Yes;No;com.instagram.android
1820;2020/03/23;LinkedIn (Uninstalled);948;36;Yes;No;com.linkedin.android
1821;2020/03/24;LinkedIn (Uninstalled);347;23;Yes;No;com.linkedin.android
1822;2020/03/23;WhatsApp;2645;53;Yes;No;com.whatsapp
1823;2020/03/22;WhatsApp;7231;67;Yes;No;com.whatsapp
1824;2020/03/25;WhatsApp;3969;92;Yes;No;com.whatsapp
1825;2020/03/24;WhatsApp;3773;140;Yes;No;com.whatsapp
1826;2020/03/22;Browser;507;7;Yes;No;com.android.browser
1827;2020/03/23;Browser;17;1;Yes;No;com.android.browser
1828;2020/03/24;Browser;126;3;Yes;No;com.android.browser
1829;2020/03/25;System launcher;586;43;No;Yes;com.miui.home
1830;2020/03/25;Browser;29;1;Yes;No;com.android.browser
1831;2020/03/24;Drive;27;2;Yes;No;com.google.android.apps.docs
1832;2020/03/22;Drive;28;3;Yes;No;com.google.android.apps.docs
1833;2020/03/22;Tinder (Uninstalled);69;4;Yes;No;com.tinder
1834;2020/03/25;Spotify;20;2;No;No;com.spotify.music
1835;2020/03/22;System launcher;459;97;No;Yes;com.miui.home
1836;2020/03/23;System launcher;337;50;No;Yes;com.miui.home
1837;2020/03/24;System launcher;654;106;No;Yes;com.miui.home
1838;2020/03/22;Clock;873;7;Yes;No;com.android.deskclock
1839;2020/03/22;Settings;4;1;Yes;No;com.android.settings
1840;2020/03/23;Gmail;341;29;Yes;No;com.google.android.gm
1841;2020/03/22;Gmail;550;33;Yes;No;com.google.android.gm
1842;2020/03/22;小米文档查看器（WPS定制）;25;2;No;Yes;cn.wps.xiaomi.abroad.lite
1843;2020/03/23;Clock;1075;6;Yes;No;com.android.deskclock
1844;2020/03/24;Santander;136;1;Yes;No;es.bancosantander.apps
1845;2020/03/24;Clock;2970;17;Yes;No;com.android.deskclock
1846;2020/03/25;Clock;299;4;Yes;No;com.android.deskclock
1847;2020/03/23;Android system;3;1;No;Yes;android
1848;2020/03/22;Android system;2;1;No;Yes;android
1849;2020/03/25;Gmail;618;24;Yes;No;com.google.android.gm
1850;2020/03/22;YourHour;140;4;Yes;No;com.mindefy.phoneaddiction.mobilepe
1851;2020/03/24;Gmail;1146;49;Yes;No;com.google.android.gm
1852;2020/03/25;Twitter;497;14;Yes;No;com.twitter.android
1853;2020/03/24;Twitter;72;3;Yes;No;com.twitter.android
1854;2020/03/23;Twitter;91;3;Yes;No;com.twitter.android
1855;2020/03/22;Twitter;320;9;Yes;No;com.twitter.android
1856;2020/03/24;Google Play services;4;6;No;Yes;com.google.android.gms
1857;2020/03/22;AntiVirus (Uninstalled);4;2;Yes;No;com.antivirus
1858;2020/03/22;YouTube;174;2;Yes;No;com.google.android.youtube
1859;2020/03/22;Chrome;893;9;Yes;No;com.android.chrome
1860;2020/03/23;Camera;11;1;Yes;No;com.android.camera
1861;2020/03/25;System UI;37;1;No;Yes;com.android.systemui
1862;2020/03/24;System UI;35;23;No;Yes;com.android.systemui
1863;2020/03/23;System UI;1;1;No;Yes;com.android.systemui
1864;2020/03/22;System UI;25;9;No;Yes;com.android.systemui
1865;2020/03/24;Spotify;55;2;No;No;com.spotify.music
1866;2020/03/22;Package installer;1;1;No;Yes;com.google.android.packageinstaller
1867;2020/03/23;Medium;80;1;Yes;No;com.medium.reader
1868;2020/03/25;Amazon Shopping;490;6;Yes;No;com.amazon.mShop.android.shopping
1869;2020/03/24;Amazon Shopping;235;12;Yes;No;com.amazon.mShop.android.shopping
1870;2020/03/25;Medium;123;2;Yes;No;com.medium.reader
1871;2020/03/22;Google;143;6;Yes;No;com.google.android.googlequicksearchbox
1872;2020/03/24;EL PAÍS;246;7;Yes;No;com.elpais.elpais
1873;2020/03/25;Instagram;7;2;Yes;No;com.instagram.android
1874;2020/03/25;EL PAÍS;296;7;Yes;No;com.elpais.elpais
1875;2020/03/23;Instagram;254;5;Yes;No;com.instagram.android
1876;2020/03/24;Instagram;8;1;Yes;No;com.instagram.android
1877;2020/03/23;Cleaner;31;2;No;Yes;com.miui.cleanmaster
1878;2020/03/22;EL PAÍS;654;7;Yes;No;com.elpais.elpais
1879;2020/03/23;EL PAÍS;208;3;Yes;No;com.elpais.elpais
1880;2020/03/22;Contacts and dialer;1;1;Yes;No;com.android.contacts
1881;2020/03/25;Chrome;218;1;Yes;No;com.android.chrome
1882;2020/03/25;DigiD;399;7;Yes;No;nl.rijksoverheid.digid.pub
1883;2020/03/23;Chrome;106;1;Yes;No;com.android.chrome
1884;2020/03/24;Chrome;511;10;Yes;No;com.android.chrome
1885;2020/03/23;Google;65;4;Yes;No;com.google.android.googlequicksearchbox
1886;2020/03/22;Google Play services;6;2;No;Yes;com.google.android.gms
1887;2020/03/24;Google;195;14;Yes;No;com.google.android.googlequicksearchbox
1888;2020/03/25;Google;19;2;Yes;No;com.google.android.googlequicksearchbox
1889;2020/04/01;WhatsApp;7446;126;Yes;No;com.whatsapp
1890;2020/03/30;EL PAÍS;1310;32;Yes;No;com.elpais.elpais
1891;2020/04/02;WhatsApp;5355;102;Yes;No;com.whatsapp
1892;2020/03/30;WhatsApp;9023;155;Yes;No;com.whatsapp
1893;2020/03/31;EL PAÍS;1001;32;Yes;No;com.elpais.elpais
1894;2020/04/02;EL PAÍS;852;30;Yes;No;com.elpais.elpais
1895;2020/03/31;WhatsApp;6861;127;Yes;No;com.whatsapp
1896;2020/04/01;EL PAÍS;1166;31;Yes;No;com.elpais.elpais
1897;2020/04/01;Contacts and dialer;139;9;Yes;No;com.android.contacts
1898;2020/03/28;EL PAÍS;747;27;Yes;No;com.elpais.elpais
1899;2020/03/29;EL PAÍS;1335;65;Yes;No;com.elpais.elpais
1900;2020/04/02;Chrome;1125;14;Yes;No;com.android.chrome
1901;2020/03/29;WhatsApp;3606;127;Yes;No;com.whatsapp
1902;2020/03/28;WhatsApp;2504;58;Yes;No;com.whatsapp
1903;2020/03/28;Browser;28;2;Yes;No;com.android.browser
1904;2020/03/29;Gallery;12;1;Yes;No;com.miui.gallery
1905;2020/03/30;Clock;754;9;Yes;No;com.android.deskclock
1906;2020/03/31;Gallery;57;5;Yes;No;com.miui.gallery
1907;2020/03/31;Medium;429;12;Yes;No;com.medium.reader
1908;2020/04/01;System UI;8;6;No;Yes;com.android.systemui
1909;2020/04/02;System UI;9;7;No;Yes;com.android.systemui
1910;2020/03/29;Gmail;1334;53;Yes;No;com.google.android.gm
1911;2020/03/28;Gmail;863;37;Yes;No;com.google.android.gm
1912;2020/03/29;Clock;14;1;Yes;No;com.android.deskclock
1913;2020/04/01;nebenan.de (Uninstalled);0;1;Yes;No;de.nebenan.app
1914;2020/04/02;Medium;710;15;Yes;No;com.medium.reader
1915;2020/03/31;System UI;10;9;No;Yes;com.android.systemui
1916;2020/04/01;Medium;920;14;Yes;No;com.medium.reader
1917;2020/03/30;System UI;15;11;No;Yes;com.android.systemui
1918;2020/03/30;Google;142;3;Yes;No;com.google.android.googlequicksearchbox
1919;2020/03/31;Google;53;2;Yes;No;com.google.android.googlequicksearchbox
1920;2020/03/30;System launcher;547;102;No;Yes;com.miui.home
1921;2020/03/31;System launcher;2115;150;No;Yes;com.miui.home
1922;2020/04/01;Google;84;4;Yes;No;com.google.android.googlequicksearchbox
1923;2020/03/29;Twitter;771;15;Yes;No;com.twitter.android
1924;2020/03/28;Twitter;410;2;Yes;No;com.twitter.android
1925;2020/04/02;Instagram;466;3;Yes;No;com.instagram.android
1926;2020/04/01;System launcher;837;129;No;Yes;com.miui.home
1927;2020/04/01;Messenger;79;2;Yes;No;com.facebook.orca
1928;2020/04/02;System launcher;733;81;No;Yes;com.miui.home
1929;2020/03/29;Package installer;10;5;No;Yes;com.google.android.packageinstaller
1930;2020/03/31;Clock;18;2;Yes;No;com.android.deskclock
1931;2020/04/01;Clock;649;7;Yes;No;com.android.deskclock
1932;2020/04/02;Clock;436;7;Yes;No;com.android.deskclock
1933;2020/04/01;Android system;13;5;No;Yes;android
1934;2020/03/31;Android system;3;2;No;Yes;android
1935;2020/03/29;Medium;28;2;Yes;No;com.medium.reader
1936;2020/03/30;Android system;14;5;No;Yes;android
1937;2020/04/02;Google;72;6;Yes;No;com.google.android.googlequicksearchbox
1938;2020/03/31;Twitter;1350;17;Yes;No;com.twitter.android
1939;2020/03/30;Twitter;151;3;Yes;No;com.twitter.android
1940;2020/04/02;Google Play Store;4;1;Yes;No;com.android.vending
1941;2020/04/01;Twitter;993;13;Yes;No;com.twitter.android
1942;2020/03/30;GetApps;4;1;Yes;No;com.xiaomi.mipicks
1943;2020/04/01;Chrome;299;5;Yes;No;com.android.chrome
1944;2020/04/02;Twitter;481;7;Yes;No;com.twitter.android
1945;2020/03/30;Chrome;418;7;Yes;No;com.android.chrome
1946;2020/03/31;Chrome;519;15;Yes;No;com.android.chrome
1947;2020/03/29;Instagram;6481;31;Yes;No;com.instagram.android
1948;2020/03/28;Instagram;298;9;Yes;No;com.instagram.android
1949;2020/04/01;Instagram;787;6;Yes;No;com.instagram.android
1950;2020/03/30;Instagram;2595;34;Yes;No;com.instagram.android
1951;2020/03/31;Instagram;5272;51;Yes;No;com.instagram.android
1952;2020/03/30;Calendar;42;3;Yes;No;com.google.android.calendar
1953;2020/03/28;Google;48;5;Yes;No;com.google.android.googlequicksearchbox
1954;2020/03/29;Google;200;14;Yes;No;com.google.android.googlequicksearchbox
1955;2020/04/01;Calendar;6;1;Yes;No;com.google.android.calendar
1956;2020/03/29;Chrome;314;8;Yes;No;com.android.chrome
1957;2020/03/28;Chrome;29;4;Yes;No;com.android.chrome
1958;2020/03/31;Calendar;31;1;Yes;No;com.google.android.calendar
1959;2020/03/30;Drive;72;3;Yes;No;com.google.android.apps.docs
1960;2020/03/31;Drive;17;1;Yes;No;com.google.android.apps.docs
1961;2020/03/30;Tinder (Uninstalled);56;1;Yes;No;com.tinder
1962;2020/04/01;Drive;400;4;Yes;No;com.google.android.apps.docs
1963;2020/04/01;Tinder (Uninstalled);36;1;Yes;No;com.tinder
1964;2020/03/31;Tinder (Uninstalled);65;2;Yes;No;com.tinder
1965;2020/04/02;YouTube;217;2;Yes;No;com.google.android.youtube
1966;2020/03/29;Spotify;97;7;No;No;com.spotify.music
1967;2020/03/28;System launcher;552;49;No;Yes;com.miui.home
1968;2020/03/29;Android system;27;5;No;Yes;android
1969;2020/03/28;Android system;3;2;No;Yes;android
1970;2020/04/01;Spotify;108;3;No;No;com.spotify.music
1971;2020/04/02;Spotify;131;6;No;No;com.spotify.music
1972;2020/03/29;System launcher;637;88;No;Yes;com.miui.home
1973;2020/03/30;Spotify;75;4;No;No;com.spotify.music
1974;2020/03/31;Spotify;156;7;No;No;com.spotify.music
1975;2020/03/30;Phone;302;2;Yes;No;com.android.incallui
1976;2020/03/29;Santander;231;2;Yes;No;es.bancosantander.apps
1977;2020/04/01;Phone;180;2;Yes;No;com.android.incallui
1978;2020/03/30;Browser;108;3;Yes;No;com.android.browser
1979;2020/03/31;Browser;34;1;Yes;No;com.android.browser
1980;2020/04/01;Browser;177;4;Yes;No;com.android.browser
1981;2020/04/02;Browser;165;8;Yes;No;com.android.browser
1982;2020/03/31;Maps;205;4;Yes;No;com.google.android.apps.maps
1983;2020/03/31;Gmail;1525;58;Yes;No;com.google.android.gm
1984;2020/04/02;Gmail;1205;54;Yes;No;com.google.android.gm
1985;2020/04/01;Gmail;2146;89;Yes;No;com.google.android.gm
1986;2020/04/02;Santander;116;3;Yes;No;es.bancosantander.apps
1987;2020/03/29;System UI;9;6;No;Yes;com.android.systemui
1988;2020/03/30;Santander;34;1;Yes;No;es.bancosantander.apps
1989;2020/03/28;System UI;62;2;No;Yes;com.android.systemui
1990;2020/03/30;Gmail;1051;57;Yes;No;com.google.android.gm
1991;2020/03/29;ShareMe;4;3;Yes;No;com.xiaomi.midrop
1992;2020/03/31;Camera;7;1;Yes;No;com.android.camera
1993;2020/04/01;Camera;39;4;Yes;No;com.android.camera
1994;2020/03/30;Camera;28;3;Yes;No;com.android.camera
1995;2020/03/30;Messaging;61;2;Yes;No;com.android.mms
1996;2020/03/31;Amazon Shopping;71;3;Yes;No;com.amazon.mShop.android.shopping
1997;2020/04/03;WhatsApp;5263;166;Yes;No;com.whatsapp
1998;2020/04/03;Calendar;70;3;Yes;No;com.google.android.calendar
1999;2020/04/03;Security;2;1;Yes;No;com.miui.securitycenter
2000;2020/04/03;Browser;445;10;Yes;No;com.android.browser
2001;2020/04/03;Twitter;663;6;Yes;No;com.twitter.android
2002;2020/04/03;EL PAÍS;713;63;Yes;No;com.elpais.elpais
2003;2020/04/03;Drive;153;2;Yes;No;com.google.android.apps.docs
2004;2020/04/03;Instagram;1698;33;Yes;No;com.instagram.android
2005;2020/04/03;System launcher;791;101;No;Yes;com.miui.home
2006;2020/04/03;Santander;22;1;Yes;No;es.bancosantander.apps
2007;2020/04/03;Spotify;209;7;No;No;com.spotify.music
2008;2020/04/03;Tinder (Uninstalled);186;5;Yes;No;com.tinder
2009;2020/04/03;Clock;382;8;Yes;No;com.android.deskclock
2010;2020/04/03;Android system;2;2;No;Yes;android
2011;2020/04/03;System UI;63;4;No;Yes;com.android.systemui
2012;2020/04/03;Gmail;912;39;Yes;No;com.google.android.gm
2013;2020/04/03;Google;65;3;Yes;No;com.google.android.googlequicksearchbox
2014;2020/04/03;Medium;166;9;Yes;No;com.medium.reader
2015;2020/04/03;YourHour;10;1;Yes;No;com.mindefy.phoneaddiction.mobilepe
2016;2020/04/04;Camera;57;2;Yes;No;com.android.camera
2017;2020/04/04;WhatsApp;1674;57;Yes;No;com.whatsapp
2018;2020/04/04;Twitter;114;2;Yes;No;com.twitter.android
2019;2020/04/04;EL PAÍS;457;13;Yes;No;com.elpais.elpais
2020;2020/04/04;System launcher;415;62;No;Yes;com.miui.home
2021;2020/04/04;Instagram;4000;38;Yes;No;com.instagram.android
2022;2020/04/04;Browser;74;7;Yes;No;com.android.browser
2023;2020/04/04;Scanner;0;1;Yes;No;com.xiaomi.scanner
2024;2020/04/04;Spotify;81;5;No;No;com.spotify.music
2025;2020/04/04;Contacts and dialer;14;5;Yes;No;com.android.contacts
2026;2020/04/04;Settings;2;1;Yes;No;com.android.settings
2027;2020/04/04;Manage calls;0;1;No;Yes;com.android.server.telecom
2028;2020/04/04;Android system;14;7;No;Yes;android
2029;2020/04/04;Clock;7;1;Yes;No;com.android.deskclock
2030;2020/04/04;Gallery;52;5;Yes;No;com.miui.gallery
2031;2020/04/04;System UI;35;20;No;Yes;com.android.systemui
2032;2020/04/04;Chrome;658;13;Yes;No;com.android.chrome
2033;2020/04/04;Gmail;470;35;Yes;No;com.google.android.gm
2034;2020/04/04;Phone;80;2;Yes;No;com.android.incallui
2035;2020/04/04;Downloads;16;3;Yes;No;com.android.providers.downloads.ui
2036;2020/04/04;Medium;1094;10;Yes;No;com.medium.reader
2037;2020/04/04;Google;356;7;Yes;No;com.google.android.googlequicksearchbox
2038;2020/04/05;Twitter;153;4;Yes;No;com.twitter.android
